N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,THI,NBR,WAI,PP,SFI,expected_total_resource_needs
17,43,22,30.06142622,0.4590067655,5.498340808,41.0550915,mothbeans,0.1144540723379362,1,10.380958989041844,14.15038244161268,414.6402456940078,0.010482189720748183,4,13.108703325371785,94.10709396744404,133.98597976313476,3,33.375535746664255,2,67.53866777645185,3.785712247268485,77.6378415683591,0.3953488372093023,2.2667579048407043,0.3445158340515794,0.16483857517765987,68.23720183290233
8,45,15,28.09568993,0.609835384,4.61136408,33.84110759,mothbeans,0.24504910635508398,3,7.11329500181969,1.1143357012464472,417.9519316925968,0.07549278946386542,1,5.9612437187659015,3.653843785149502,92.5292979001844,3,13.03319791861331,2,76.9798757571411,4.44995117029985,77.22866827160648,0.17777777777777778,2.1712601453261042,0.32585893322381976,0.14203942315710924,48.011278338719414
7,56,23,26.33908791,0.4000933429,5.545219232,55.50429227,mothbeans,0.2044935177539218,1,7.707057416892088,8.59736011517884,428.3681702350199,0.04154018483836744,1,16.872167145116116,62.10350674488844,97.96817829051771,2,3.6839144098085255,1,26.30196540979203,3.0540979160295216,72.24801992108887,0.125,3.553338788615,0.3535216754914835,0.17532321478706944,50.01397262432486
36,57,16,28.61409059,0.5714218792,8.292875734,57.02891698,mothbeans,0.18468432464089168,3,11.887092101877393,4.1763188447803845,433.4767292280572,0.09501114988650995,1,14.494483330958834,72.94605548142832,144.12419207177956,1,1.7580950527365913,2,43.60769997944701,2.5855622341698066,77.41351482805683,0.2807017543859649,3.291314430135809,0.3897060870992027,0.2256008919909208,72.62974281921076
11,45,19,28.70012137,0.44359648,3.828031463,44.11622138,mothbeans,0.1920084965700184,2,10.18595844508863,2.864367921471036,431.9444276746626,0.05445899020895337,3,19.284462888624027,2.253652286860619,76.50941211221219,3,29.711834607273385,3,11.07045571800629,4.561022255165051,75.70358059930479,0.24444444444444444,2.610837534295197,0.3696409283063316,0.1543567192167163,40.158303989596575
6,36,22,24.21610338,0.5979236306,8.869532817,42.24783476,mothbeans,0.24409597837236524,1,7.8509425494344125,1.590128333107852,368.04832867634144,0.0625010293052356,5,7.148719312243441,72.28773596599592,63.019140869967686,2,49.82560446808189,3,95.79393039327874,2.7431530677730804,71.64216287531454,0.16666666666666666,3.002731765939735,0.3355439624473048,0.13300008234441885,32.604592346113904
17,57,20,28.50677929,0.4520094476,3.793575185,66.1761456,mothbeans,0.2757426251263818,2,10.755912510707798,7.463916927219911,404.4048518098975,0.09144692149246443,6,19.441137990364037,10.368168190678972,186.93661598195615,3,37.18194275523605,3,14.765475560231977,4.498958863951639,75.58182094628802,0.2982456140350877,3.9158629506376257,0.36854797983945525,0.19531575371939716,94.82211058986042
4,47,20,25.97948991,0.6495585423999999,4.193189124,72.19245835,mothbeans,0.1248625697800941,1,6.888997965955616,4.055158152103395,377.1448462822919,0.0411430305005092,3,14.38885483596862,63.21820813301468,70.98280936652947,3,16.42266572446785,1,32.173329493429435,1.1341619918524493,74.7051485156751,0.0851063829787234,4.560216765607541,0.32118414023545894,0.14529144244004075,35.72976666040719
9,49,16,30.88482722,0.4136561835,7.661537348,55.053805,mothbeans,0.2493190490364716,1,11.023257661847213,5.506013210643623,401.77160438701816,0.017119211169722953,5,7.0026889049812135,50.62880046296776,136.72146349939436,1,0.6054499468604202,3,10.401699466046676,1.723522842272159,77.9269124894821,0.1836734693877551,3.0534336627600265,0.3312393422973285,0.14936953689357785,68.58354471628266
25,51,24,25.5042419,0.6166852372,9.392694614,65.07981523,mothbeans,0.23430910355174167,3,5.4761975243938,4.202151055088914,382.680430336379,0.04223864135743031,5,14.698367051670084,71.51866914165048,72.11757015862318,1,18.17645519276208,1,93.58967974215268,2.801284532121414,73.65121557002769,0.47058823529411764,4.340248421636908,0.29264567363946264,0.20337909130859444,37.137031787386455
36,44,21,25.12528913,0.5133189406,4.516154055,38.48678973,mothbeans,0.14113912935636186,2,11.688404534076582,0.8382972158191615,432.3707533391421,0.09152760416666991,2,6.36204527369882,94.55457597577266,134.54231677349554,3,1.7830325527044888,3,71.2902252473865,1.6608205131010876,72.00572535784029,0.4772727272727273,2.5104297426564486,0.4134582343707444,0.2093222083333336,67.44089213635223
21,38,20,27.10508014,0.6356791363,5.794289715,62.20279647,mothbeans,0.21213342045202147,1,7.565801683677528,15.99740602098506,446.36414313890407,0.02647659583408006,5,14.774861131802613,66.14267710057045,109.27265748940968,3,4.020877711638598,2,13.876496959401807,2.7449521485987938,76.16041848201749,0.5263157894736842,3.8669016414527606,0.3521929871003835,0.16011812766672642,55.5009718186656
37,57,20,31.1006247,0.4482069159,7.354286985,70.79934452,mothbeans,0.1426583797542585,3,7.118495163740955,5.476392028317223,430.1141064496881,0.09989037781333529,1,19.14292163946303,35.597760018114485,156.266629819775,2,22.82035408784942,2,10.498451236084104,3.3087370385685486,78.76583525039035,0.3508771929824561,3.797341667055666,0.28728662583209363,0.23599123022506682,78.9974978578415
32,48,18,26.45707778,0.5640226277,5.993513566,64.16167699,mothbeans,0.2522784621035301,3,9.181847866561109,3.12678215858222,362.4001194434914,0.09134486155608697,5,8.092848671021642,79.73240359564373,69.916176229547,1,46.28593905428339,2,32.31527518586568,4.524122583910098,74.36612691585889,0.375,4.073147236423263,0.35047335040108246,0.20330758892448697,36.89842379007735
29,44,20,30.04132304,0.6356222995,8.620107545,31.83192392,mothbeans,0.19356322071679982,1,10.538869813624853,19.427562759684747,433.0816326563264,0.036507575910304485,2,12.35642361704728,97.55643544605763,81.88184770662065,2,30.22982758930632,3,83.76342830669155,1.7699315091087595,80.37503214990713,0.45454545454545453,1.8620184061011549,0.3528614398065874,0.18892060607282438,41.42786078027695
25,51,18,27.77799528,0.5482130787,9.45949344,50.28438729,mothbeans,0.12141741565541352,1,6.08755579213822,8.926745765566771,421.63354182281824,0.09685597516954669,3,7.17052391030479,41.786773298656655,109.12063987880084,3,14.593600827653669,2,18.82304361846331,1.3803628798257823,75.95638820328287,0.35294117647058826,3.032142648346437,0.30865105474595916,0.19574847801356376,54.729616002640356
10,44,24,30.99256944,0.4302151392,8.0344125,58.27600682,mothbeans,0.20603569751866752,3,5.198721371433642,6.734449417842585,421.466521744887,0.02373305626777068,6,15.793631203378162,94.0125271087746,179.5541255861399,1,41.08195017079291,2,96.01972839772706,2.342447833046625,78.33243012331526,0.22727272727272727,3.2546752627534157,0.2488388645491076,0.1578986445014217,90.10246139466429
23,35,18,26.4908332,0.4736534833,5.414492777,36.99362831,mothbeans,0.10179660229974949,2,7.41990657347036,0.3520412928731842,374.77182950436526,0.02865425093617887,3,17.280469009255008,66.95747692121297,70.72553267929365,2,39.51940306799271,1,86.2072700690447,1.7814119769699106,73.31953182117928,0.5142857142857142,2.3254403532463654,0.3281435139794687,0.1542923400748943,35.922156192873494
9,60,23,31.96987867,0.5717377029,6.276004336,64.25520357,mothbeans,0.1379313101036887,3,9.58564940116704,3.72048370173369,359.8508739022864,0.027268210496492053,1,11.444869033740234,28.929101204641785,169.0991222838419,2,12.54393065657028,3,51.18254203249173,4.652752716874536,82.02126500701752,0.15,3.3282805387420993,0.28111506784812956,0.18618145683971937,86.01352537263776
3,58,21,25.36140526,0.4682652785,9.160691747,55.60523179,mothbeans,0.16426411491519072,1,8.094934602230964,10.607060194366191,410.7766900630419,0.05506651969878731,3,12.073077050973264,86.77419076748542,120.10039387658452,3,26.43983204921637,2,36.55805684308399,2.7232063881458197,71.82196969482527,0.05172413793103448,3.6338799804469364,0.3570253067419415,0.168405321575903,60.82795892465337
22,42,22,25.54249137,0.5696640758,7.887658711,48.46797044,mothbeans,0.26033191890241225,1,8.233225800182886,9.302279965579409,368.44765859667945,0.05821035325996104,2,14.716642409607791,55.17728597685514,183.8644627091056,1,37.18374503206216,3,95.52024469602831,4.26017790347494,73.18147014440052,0.5238095238095238,3.261664414862299,0.34243144648800944,0.1766568282607969,93.13943692532389
12,39,21,28.99319096,0.6285948245,8.183844843,70.4713043,mothbeans,0.1910396294030041,2,5.519090137193511,9.176797866627528,401.0418307971119,0.0699922502348349,6,15.048268716724388,60.21005850141776,108.0819451111833,3,27.729661652341253,2,65.1256786870742,4.768111346853152,78.76775707839619,0.3076923076923077,4.117493661432074,0.2771466782264006,0.1495993800187868,55.92200983538119
39,36,22,29.34317422,0.6050320928,9.072011412,34.03335472,mothbeans,0.237481119491935,2,6.942578069837338,18.18807348769469,373.1951168256593,0.06522792197681197,3,13.748538803232185,63.325220592495526,196.73922781149773,3,14.052703827279894,2,30.08389196604795,4.97176643447683,78.91563934740161,0.5641025641025641,2.0972107814250855,0.2932627090052379,0.19921823375814499,99.87497038532294
32,41,16,28.63618921,0.6139451307,7.702287236,68.54877876,mothbeans,0.25256174771256285,3,11.350258278013676,8.99448400086142,417.202182771941,0.051479472015672,6,14.537185600385692,35.89195708738016,161.97563041305943,2,39.75883986656911,1,98.0636716590419,1.9752259311759577,78.04919041320338,0.3902439024390244,3.994973398385188,0.3779855224193585,0.1821183577612538,81.21969866446535
30,41,15,24.83206631,0.4417085032,5.88509677,52.0810886,mothbeans,0.15573493072138045,2,7.46173487080748,0.2422405683589423,361.0616733642571,0.026880743606857212,6,16.114580894617685,50.84103894466,183.4788858193433,2,22.39112816062599,2,28.31343965322757,1.500033649118056,70.87358544307324,0.36585365853658536,3.4845756389185816,0.3269937705883244,0.1741504594885486,91.62906510323926
19,36,22,25.44689075,0.5855363573000001,6.16496284,57.04826619,mothbeans,0.12472760939716386,2,5.0865336027157,12.715974185103155,354.359080894786,0.0643622664059352,3,11.482433909632238,51.29112054684109,166.8135913833921,1,48.68269014388886,3,61.58924421605306,2.917055250346679,73.22586876924606,0.5277777777777778,3.740689671893713,0.2728184538913657,0.15914898131247482,84.04675302845034
4,46,15,31.01274943,0.6240392519,3.504752314,63.77192383,mothbeans,0.1532162745552968,1,6.743617593126242,10.630288587974457,395.6883337940524,0.08967959669057653,6,11.55860070150078,91.42943478850736,170.48577827146218,1,1.9145197915639625,3,45.59520586122586,3.8101407317778846,81.57720727029934,0.08695652173913043,3.460543630079082,0.2725988249015054,0.13717436773524613,86.33866976587205
21,39,20,27.06179658,0.523003173,7.388007483,60.74583498,mothbeans,0.1913251841260769,3,5.6354975044578,7.464662211915554,413.414546842176,0.05412942836205235,3,5.28313780163118,42.21803502522268,140.37095176599914,3,28.0869786332413,2,52.915298472868685,3.545946938263496,74.67159705122054,0.5128205128205128,3.807013601864158,0.3005988432086241,0.16433035426896422,71.26831891167174
35,57,25,27.0956288,0.4226206161,8.340398059,71.1271039,mothbeans,0.2356947337146422,2,9.033133507510382,5.90323133755575,441.9474144587645,0.09757850622065066,3,12.5669954395322,99.03135775148684,170.27179532513938,3,23.52476165963116,2,55.96148132094464,2.5024541391159563,73.4419375052329,0.43859649122807015,4.380464045769254,0.3750981093410832,0.24180628049765204,85.55375103066727
22,55,24,28.56800579,0.5730636014,8.66077954,64.53027638,mothbeans,0.2212598950239208,1,7.827600064598506,18.74376192640716,444.2638825265699,0.08978364104809648,6,10.361250367717158,70.95905140423659,113.80370464769744,3,18.06160055892857,2,53.41398364952218,2.893315053847993,77.37357305467344,0.4,3.8215638440879833,0.34178499466745654,0.20918269128384773,57.82813143721114
35,51,17,28.79929247,0.4984213387,3.558822825,40.85534718,mothbeans,0.2758410011038416,2,6.76856305182862,9.298069441303314,439.216756178042,0.030231065186472113,3,15.977537266532568,91.9824794406158,173.20601767433058,3,1.0669375779377877,1,81.25760071668577,4.227681612575604,76.61634860523023,0.3333333333333333,2.5510896509587746,0.31793310516450607,0.20841848521491776,87.85845346540599
17,56,17,27.94293692,0.4541393636,5.9565851,69.66289997,mothbeans,0.13351745529739056,1,7.160445134450459,19.010130309102703,424.595452083842,0.07951117757939805,2,16.721682918005015,46.59621541754919,197.86721849164235,1,20.44994482077998,2,31.727080435722183,3.207565569137837,74.90473029012375,0.30357142857142855,4.118397353763339,0.33041779293451384,0.18636089420635188,99.55081054451705
28,57,17,30.47757686,0.6158245338,9.416003106,61.86633917,mothbeans,0.11737787437312105,1,11.121880747799414,6.969204722991755,418.64734462121606,0.08571635824099061,4,8.622915328121376,40.14150557522558,159.72780159724152,2,20.443456199193637,2,20.286454207902903,3.6536123231119455,80.68302776244317,0.2982456140350877,3.3065725177743674,0.3458935923221305,0.21085730865927924,80.91414627825185
22,36,16,30.58139475,0.5077148137999999,8.18422855,64.58559639,mothbeans,0.16499630482975017,1,6.784577985131199,0.044343890454872,373.8366819183951,0.029827260301467606,2,16.30010543808924,65.63109649177721,66.68024230037793,1,17.231306164293734,2,65.28986182078896,3.983436048324634,79.08064962252055,0.4444444444444444,3.5593620085766577,0.2733319694921527,0.1503861808241174,34.99653734655944
11,41,19,26.85911286,0.4181420849,5.131779302,44.13827124,mothbeans,0.2917208879732577,2,6.7232256902208425,1.055976623356858,446.6784615574952,0.04613717835618829,4,12.003692901279637,90.96242189660954,131.77956199612916,2,26.46554464155918,2,4.506975405767277,3.6548503113166952,73.0969697152848,0.2682926829268293,2.9209097502727692,0.33719932030952987,0.1456909742684951,67.08037924187438
38,38,18,26.31051759,0.6118749126,6.294130313,35.73403813,mothbeans,0.2330698594151348,2,11.190040088456186,1.5101350407348346,374.084498936934,0.053009308957181055,3,17.211387004749415,24.382088361289544,167.58019555749286,3,2.8292550355828503,1,49.52509258039326,4.894155611601693,74.73616098140201,0.47368421052631576,2.3468452640169524,0.3802854255845248,0.1922407447165745,85.40290967309019
23,37,24,28.77833449,0.44225260499999997,7.991902443,33.95825723,mothbeans,0.23609538094119906,3,8.163641409624773,11.864364287784184,382.642480433989,0.017831109394897956,3,7.4292105941398034,85.56782899705304,87.5650796516407,1,29.094534872773963,3,31.46687187248417,4.603689600456786,75.78152347576385,0.6216216216216216,2.113968085491456,0.3236743007142194,0.16942648875159183,45.6519370901878
25,35,20,28.90245417,0.43353656710000005,8.923095695,71.90018566,mothbeans,0.16332772279422747,1,7.181924260227771,8.882671494141158,439.5483467465205,0.09084841755288542,4,10.482235667986725,9.120261008995934,120.62498938190116,2,38.59900510129025,1,14.26571987382178,1.9946041239517305,75.80930753138688,0.5714285714285714,4.1445857332036065,0.3247097507172035,0.16726787340423083,60.73870418127323
40,45,20,29.37687468,0.5769622912,6.878498176,38.34303462,mothbeans,0.266498226819409,2,8.716148169141324,3.0422280078014,382.0353649013901,0.08642639870580592,3,9.847961214232347,52.11400095137779,180.83173704297076,2,35.538894391052054,1,52.15619989734045,1.9822284053132555,78.54259167438806,0.4444444444444444,2.3393479585972714,0.3234373299005206,0.21691411189646453,90.52393066849528
23,58,19,24.17093241,0.5825204566,5.243634849,59.18953429,mothbeans,0.2947173475249072,2,8.928022244467222,15.795774316266826,362.0508627409824,0.06121328423947078,6,19.12777495220977,86.21805374639372,117.80240379451624,2,30.84832746837372,2,23.34502627561551,2.719254884659376,71.42851393688093,0.3275862068965517,4.139351566389771,0.34934254079029525,0.20489706273915767,59.72150179130727
2,56,23,26.65333029,0.5979023381999999,7.550090941,36.91852635,mothbeans,0.21905366371713422,3,11.34175364351724,14.617363768866827,409.7672770565939,0.05350897653031954,2,17.492823543939195,99.86540536898106,151.11576396874543,3,47.81547033708112,1,89.68950029693,4.718480531299372,75.04895906312788,0.03571428571428571,2.37473229603544,0.39524567779958075,0.1662807181224256,77.15523254699087
3,56,17,28.19912143,0.5350567601,8.709291688,52.13580529,mothbeans,0.19472159964966138,2,6.292275716190937,3.2088426309882445,359.45750187260586,0.057998869607205066,4,10.191922205821024,74.98404631778031,148.88882305980923,3,6.669174268873595,1,12.130973613426866,1.559721103489307,76.34261034856229,0.05357142857142857,3.165642751281153,0.28857808045250266,0.15663990956857643,74.51446963972928
26,51,25,28.76488954,0.5262741529,7.792508068,55.21606732,mothbeans,0.1012783374743764,3,6.090710998443355,19.61449260009768,421.9934207024994,0.010547983975989675,2,12.80984755073947,18.17862636547416,184.20178071374147,2,16.726443286442542,3,11.441041217834302,4.114247028694821,76.97178170616557,0.49019607843137253,3.19149841880745,0.29902103500162125,0.20484383871807918,93.23431948547727
39,42,20,29.3499706,0.6125353850999999,8.055908858,40.82840673,mothbeans,0.2375561074964405,2,8.956207885682948,19.22907807749616,442.07756872320806,0.07776503450647754,3,18.115890936466958,55.74187844546535,117.35881103358966,1,44.29208440798587,2,97.50584753088542,4.747570543314918,79.03736247870467,0.47619047619047616,2.443828791624476,0.3477897508590789,0.20822120276051825,60.47091131002445
27,59,20,28.00937423,0.5260950014,4.397698806,36.01203025,mothbeans,0.1980094187136245,1,7.542125427616829,10.531910061996664,352.02010659378413,0.053878937385780666,1,7.566411846588919,68.53483893330966,109.6933759824006,3,18.131837395046325,2,17.912191934681076,3.649840103085972,75.96732313858497,0.3389830508474576,2.248827435097973,0.310286953091561,0.21631031499086245,56.11224212221276
24,45,19,26.85851927,0.488246387,5.952384957,34.7426459,mothbeans,0.17931702557056486,3,7.949974595168191,14.739774601959729,440.9807227665831,0.03071545153915232,5,6.817708312442658,32.07310474632433,101.59075383220367,3,41.0319500554062,3,75.55631868520798,1.147114139708056,73.96964243694737,0.4222222222222222,2.2338659262188485,0.35909474540559033,0.1784572361231322,50.9090975319566
7,40,17,31.2123945,0.4092604945,8.532078733,53.78769958,mothbeans,0.1769495169682302,2,10.086239746582743,11.552296876402464,405.94158883996624,0.025917640833510638,1,17.976091007509233,49.7830802187736,100.9275705422738,1,31.09959910432035,2,60.587880462409686,1.9355313013043796,78.25056448679908,0.175,2.902300865784517,0.31698418177109544,0.13007341126668084,50.9262998812699
15,45,23,24.20422636,0.6143378674000001,7.224193642,46.0203959,mothbeans,0.17042527658699483,2,6.717720909784783,15.82100629896809,367.82676836859576,0.07877867227609076,3,9.83573360069213,83.72802182258143,184.20765856674905,3,18.14979430194726,2,66.1657712765903,4.721977067820061,71.78648860150926,0.3333333333333333,3.1992171229641264,0.3147626685597943,0.17230229378208728,93.5484476620439
26,52,23,29.98835437,0.4960384796,4.931890506,52.92929636,mothbeans,0.2920692203847326,1,5.31334104987321,7.187470199539783,374.9419587184337,0.06391610485124864,3,12.982212953762922,46.98706044200727,135.78244246209266,1,28.118690713561207,1,98.00355393347633,4.333622504210846,78.12310709716081,0.4423076923076923,3.1493519704905486,0.2527153993595051,0.20711328838809992,69.38611853581602
20,45,16,29.93964907,0.5461813464,4.626212446,45.43669946,mothbeans,0.2674203318602375,2,11.563319189513368,7.045532781697674,436.0627098453489,0.04828964833623635,4,14.486563402533127,57.06282847095188,111.58437942852538,2,41.17808626492882,1,45.71340072674512,4.908421322722964,78.83918570763612,0.35555555555555557,2.6438016634554704,0.3660876350148029,0.16586317186689892,57.703027950545206
34,54,24,31.2119298,0.4155934359,5.026003659,68.80141783,mothbeans,0.16997986847340626,1,11.209331467418256,5.468808989125929,380.88402553408497,0.0987852468370304,3,7.635770248975149,8.84601342805068,143.71975808146686,2,12.7539628395388,1,19.57365632992686,4.800636017704436,78.3564715096916,0.4444444444444444,3.636379621341435,0.3189637204996887,0.23190281974696247,73.54579444307208
19,51,25,26.80474415,0.4823991436,3.5253661,43.87801983,mothbeans,0.1586987574961903,1,10.7171751189352,8.995700363949508,376.2277612213674,0.07581773117719541,1,18.850929499924774,81.64308005371697,149.18123915120128,1,11.872132615699003,3,49.67048177136802,3.3468590536246583,73.82783327453711,0.37254901960784315,2.7165031893171765,0.37324239844089124,0.19606541849417564,75.50906175233521
29,41,21,31.49398069,0.6284916863,8.86979671,64.56807592,mothbeans,0.19320533704879916,2,6.777285228228739,3.5776155072399307,374.30339710781766,0.07363523664420048,3,10.184035609423445,18.321796658126665,106.23942590188344,2,40.5349225859492,3,7.688647976454521,2.745160625242874,82.33860930143774,0.5121951219512195,3.4918509989909925,0.2587045837220916,0.18789081893153606,53.97762517030228
20,50,22,30.99694676,0.4642693735,9.406887533,38.31597852,mothbeans,0.13716790171536933,1,10.035565017218836,2.515736010238594,362.9002321598973,0.03473586585220686,5,7.928117288694386,17.92540415695585,199.88157956474925,1,23.02258973653729,3,47.616348824871245,3.466980435204032,78.90301148227806,0.4,2.0918927733545765,0.30525844263728563,0.18677886926817658,100.70907021954167
11,40,23,29.61253065,0.6304749127,5.80428611,50.1978269,mothbeans,0.19412205965510826,1,6.985668316688893,3.2118740050442818,368.1737350305575,0.09855034058441223,1,10.78885179004286,99.9544740812911,167.92490009510308,1,29.21051315493929,1,32.81785985592629,3.628752267563799,79.68114345350483,0.275,2.9125015265220617,0.28874207991542944,0.155884027246753,84.92642916725254
15,54,15,29.97604322,0.5703184356,8.35495812,44.86052932,mothbeans,0.17703594353008476,3,6.443115865208169,0.8687224153222006,423.1969075462426,0.06251351460960755,5,6.707538382234297,91.08972100916836,69.92985117485986,3,29.583167016363728,3,0.1060403376656915,1.4392762964837358,79.26413917806839,0.2777777777777778,2.585016607738015,0.29111844939788234,0.1730010811687686,35.3812788220186
35,55,22,30.88883074,0.5262696801,8.634929739,55.51932414,mothbeans,0.1385272937259489,3,6.961355247745702,12.48794711201346,396.4955374918728,0.060347904701806246,2,18.687169545982364,21.356160194469275,123.44539325149393,3,31.24001691476784,3,38.33126182604909,2.7523582242649245,79.78863627076285,0.4,3.0257326181340534,0.27856743303070164,0.2288278323761445,62.487134622276365
9,59,25,30.39321309,0.6016299493,7.699200949,35.37493212,mothbeans,0.26940246492019143,3,7.955322528467683,15.886315502984408,408.4719043023054,0.04391306634185138,1,18.201428992834984,32.26800792901487,197.40290968781517,1,10.903785003218124,1,78.21228661788498,2.985123950276039,80.3365664524808,0.15254237288135594,2.1281632705229887,0.30611742439308454,0.1895130453073481,99.20009152690487
40,45,18,30.43683729,0.5520522037,5.261285926,30.92014047,mothbeans,0.19393894373236,1,10.022925324337129,9.28544075743318,398.1252042508194,0.094481696822315,5,15.057927248184331,9.31917070587529,124.14983543912705,2,12.474276575836225,1,38.91909890284446,4.586244829588393,79.60264119832283,0.4,1.798979777881458,0.3282005877979047,0.21355853574578523,63.77477348818456
35,38,19,25.32688786,0.6318180319,9.112771682,32.71129281,mothbeans,0.2296719134004259,1,9.625613039190146,6.689293060449448,438.3475448255558,0.054561917358653206,2,15.51745977208524,22.00828139351647,129.53025310412784,2,48.62739037929152,2,96.26738094262012,1.97462415549292,73.5653150704972,0.5,2.2540491786470107,0.3905170760769486,0.18836495338869227,65.11493961935679
14,58,17,30.53684308,0.5996664731,4.605700542,33.48919022,mothbeans,0.15968682046160998,2,9.119783473363457,11.688890105473508,374.6230527773512,0.03714818814978522,6,11.925584636842029,87.58754643150517,50.77746022122046,3,13.028816628360683,1,34.59828724315891,4.172763065451807,80.50619824075173,0.2413793103448276,1.9008245777830668,0.30769453471657243,0.18097185505198282,27.262187763837318
40,55,18,30.38257873,0.405926071,7.115994051,47.95406479,mothbeans,0.17320335490978173,3,6.946792724968129,1.7140021728947397,406.8029869464216,0.014443338642609844,4,6.952435041653713,66.3833974926405,82.82202308488746,1,7.181177761786339,2,72.26627503808855,4.020712576187473,77.19380837231706,0.32727272727272727,2.7072073081704886,0.2895386441093203,0.22715546709140882,43.027133439655906
18,36,23,24.01825377,0.5376623369,7.214078621,35.03404425,mothbeans,0.2981979590855853,3,10.387338933188126,4.57958565761611,434.8329500354644,0.07281712215622306,4,15.317472025375803,41.30414879586007,88.772189629152,3,16.015876191914636,3,23.92179139305052,3.5972557182502425,70.78597581487543,0.5,2.5658197021938713,0.3975407802854325,0.15982536977249784,45.76327819124585
35,52,15,28.69841277,0.6114754363,9.93509073,65.67591794,mothbeans,0.19303856543481743,1,11.363374010473088,2.049268639463313,366.5838567268781,0.028122783597665523,5,9.13770678300827,65.06141840971337,79.4819471700776,2,47.58167127477713,1,89.6266359440786,2.750150678165757,78.10185840293325,0.28846153846153844,3.7710576434555465,0.35665722870281724,0.20624982268781322,40.7571382842023
4,59,22,29.33743412,0.4900323081,8.914074888,42.44054315,mothbeans,0.21830246552536495,1,5.653256833364102,19.512036881582947,410.0186661954925,0.08617960888934881,6,15.869387861210384,47.79923600498152,75.93574860573187,2,46.01975870274492,3,43.861868275189,1.7007394457423732,77.18977261491528,0.06779661016949153,2.5543351988000227,0.2789314881644547,0.17689436871114791,38.494360846034006
22,51,16,27.96583691,0.6134900107,8.639586199,70.10472076,mothbeans,0.2169539746606964,3,9.137806338165984,3.2261642681137204,373.25938438534473,0.09183517130861275,2,9.979624257400149,71.06205915353328,63.24601529947475,2,38.38877450895896,1,19.43897553475873,3.584369341588516,77.09517495907036,0.3137254901960784,4.179176340765144,0.3429158508402823,0.18534681370468903,33.09945602798473
33,47,17,24.86803974,0.4827531965,8.621514073,63.9187654,mothbeans,0.20206656248325164,1,5.121638277919372,10.915303456085038,428.3757230373896,0.05731886623813362,1,17.677743582821243,10.627325286040712,116.41148859303776,2,26.349401318020757,2,25.45985028123895,4.453402796249366,71.34791143757403,0.3617021276595745,4.343763993942311,0.2975703564960509,0.1985855092990507,59.834667834900884
2,51,17,25.87682261,0.4596341933,5.838508699,38.53254678,mothbeans,0.2622282843549394,1,10.992233592727008,1.1336075354859876,405.5673852414353,0.08666025086148042,4,5.617356749166893,39.62000388653322,128.1851338244163,3,36.751678995778754,1,25.863336292175752,3.988579380458856,72.37659818999455,0.0392156862745098,2.5799312763156754,0.39357896808867116,0.14693282006891845,65.46599945703275
16,51,21,31.01963639,0.499767522,3.532008668,32.81296548,mothbeans,0.16289118088954668,2,10.107060232501809,12.44540366209665,432.64891541117294,0.09792096309984684,6,8.75227758613493,24.32815581113552,178.82944878902032,3,6.238499860437996,1,23.54312163673624,3.4213674350145737,79.52166360717132,0.3137254901960784,1.835103477246054,0.32960901304642104,0.18383367704798775,90.27673266346227
19,55,20,27.43329405,0.8780507731999999,7.18530147,54.73367631,mungbean,0.18500345321383344,3,10.063063870844449,13.423075517640353,386.28011862144,0.03960387900725354,6,12.057229630946686,13.634623686314573,194.12622174805483,1,44.80130741269004,3,64.98613402529895,3.784947840954921,79.79052915794546,0.34545454545454546,3.3186797415917404,0.36505704644715875,0.19116831032058032,98.02824399871888
8,54,20,28.3340432,0.8077275974,7.034214276,38.7976407,mungbean,0.25994381319405546,3,6.134352317376838,9.482870918275214,447.4761784027138,0.046411169796025685,1,17.76495474325639,56.79527288515983,55.191308811407545,1,9.717869411293345,2,16.52377092647399,2.9255415520570587,80.32214579600381,0.14814814814814814,2.462620464597797,0.31198848939823765,0.16771289358368208,28.77591538836292
36,55,20,27.01470397,0.8434262707000001,6.635968698,55.296354,mungbean,0.2033728970498565,3,6.256440245190361,11.097232518118163,377.6764343117186,0.08438937607669762,6,14.039189900563237,10.90577861773838,90.32702492013723,2,12.604456611684256,3,48.11109997150289,4.976944122869359,78.65133590140158,0.36363636363636365,3.4880837197574213,0.3035356166191349,0.2287511500861358,47.2364877321654
10,56,16,28.17432665,0.8104554836,6.828187499,36.35720652,mungbean,0.16400390779250376,2,7.976017540364233,13.042821709949656,441.19486725614286,0.09592362938734424,5,15.847544662418429,55.31077916779801,104.174370102864,2,36.22287462048497,3,10.199504255258184,4.447998306232603,80.10293988639012,0.17857142857142858,2.217828356355572,0.3479062327989991,0.17167389035098754,53.81862436419659
22,56,17,29.87888063,0.8732761241,6.89077995,44.75215854,mungbean,0.1482413868620427,1,8.482151947927859,19.40927316615996,385.6941516327896,0.011567672278962604,1,10.171353094929994,66.43121073134148,197.5500081937698,1,39.20946182665384,1,76.56486017669998,2.8916095363475294,83.82044138597297,0.30357142857142855,2.5317760294941394,0.3141744381381888,0.19092541378231703,99.22670916687173
